id_usuario,produto,organico,nome_produtor,local,avaliacao
cd5ec0c5-7d1c-470a-ac7f-398b5e6abd8f,Batata,0,Prorural,Plano Piloto,4
7b913509-fcae-4f1a-b29c-a594f3c1bd4b,Tomate,0,Prorural,Paranoá,5
b455ff8a-0086-4d27-babb-b49ef4039d7c,Beterraba,1,Cooper-mista,Planaltina,5
36a1fe3b-111d-4059-9ba6-1b5db0374478,Pitaia,1,Amista,Santa Maria,1
d4d1f089-be08-4265-b26e-410e8aea9b9a,Pepino,1,Prorural,Paranoá,2
3aca182d-29bc-45e7-878b-8510dc7105e3,Chuchu,0,Aspronte,Ceilândia,5
586b3781-4cde-4282-8488-3c3c674122b2,Maracujá,1,Coopbrasil,Recanto das Emas,5
a814b752-407e-4507-b15e-e63808fd38ad,Pimentão,0,Amista,Santa Maria,4
9816f8c4-8fe6-46f0-8a62-027d6ec86dfd,Beterraba,1,Coopbrasil,Samambaia,3
ea244880-2464-43e5-aab7-4f3d3e47b628,Banana,1,Coopebraz,Recanto das Emas,5
0aa8f34e-53d7-4734-8c1d-631ae88827fb,Abóbora,1,Aspaf,Plano Piloto,2
2e3da370-870a-41f0-b64a-6a1a80160700,Brócolis,0,Coopebraz,Samambaia,5
4cdc980d-8c8d-4471-b187-ec5094a0e9f9,Tomate,1,Aspronte,Ceilândia,3
a34ca0a1-fc58-4f2c-b959-8127ad84aee8,Graviola,0,Asphor,Gama,4
68938787-4a37-406e-850d-0d69f994111e,Brócolis,1,Afeca,São Sebastião,4
2e28cf46-e828-412b-9806-7c82e5032119,Cenoura,0,Cootaquara,Ceilândia,2
686142d0-38d5-4481-9fae-8fc926b57eac,Batata,0,Asphor,Plano Piloto,2
b64689b4-c7ba-45d5-a5b7-3f30654b75c4,Cajamanga,0,Asproc,Recanto das Emas,2
2b608e1b-d78a-43e3-8b42-0ba7368940a6,Tomate,1,Aspronte,Recanto das Emas,5
95763439-3ce8-42e4-8886-60e7e594c299,Beterraba,0,Asproc,Planaltina,1
f7a9bd76-556e-4773-b56c-5740f8b9153f,Pimentão,1,Asproc,Recanto das Emas,1
40aa1c36-a4ed-4508-999d-b1ea5fdeae1b,Graviola,1,Coopbrasil,Planaltina,3
8108dbe2-c143-44a1-80aa-a9251b6f2278,Batata,0,Cooper-Horti,Paranoá,2
bd328bfd-9dfe-4791-a46d-c86f79b5ca41,Cajamanga,1,Asproc,Samambaia,4
a8820eeb-7b65-4b31-aa2d-10fb213d1465,Tomate,0,Cooper-mista,Planaltina,5
52ecb030-494d-4fc0-971f-e48891d31cfa,Pitaia,0,Cooperbrasília,São Sebastião,3
09bdcc78-78e2-494a-805c-728ae5319840,Brócolis,1,AsSpag,Brazlândia,5
299145a3-97e2-48eb-94e4-0e4788d4745d,Beterraba,1,Cooperbrasília,Sobradinho,5
deeb5022-f147-4943-a04d-29cb2346229e,Alface,0,Cooper-Horti,Paranoá,4
cc5e325b-e0a3-4c1f-a3fb-c76429c7c26e,Gengibre,1,Coopbrasil,Núcleo Bandeirante,2
474f7362-a9e9-4d75-95de-ecbc347d229e,Cebola,0,Rede Terra,Santa Maria,4
c17243c0-8386-49e4-a7e7-a006b8b25fed,Quiabo,0,Coopebraz,Recanto das Emas,2
957fe6d7-a15c-4c9e-baeb-f865e98b21a3,Beterraba,0,Asproc,Samambaia,3
fdcf8cdc-b5ec-4038-903b-de91e0395e0b,Cenoura,0,Cootaquara,Ceilândia,3
43b24e4d-9ad0-462a-ab98-21d50870f428,Limão,1,Aspaf,Plano Piloto,5
be046aac-41b1-4d1f-b978-c201282f64cd,Beterraba,1,Cooper-mista,Planaltina,2
a85bf2b7-31bd-43b9-a533-0b69ba0ed50b,Coco,0,Coopbrasil,Ceilândia,1
fe02f38e-956f-4c02-b2fa-c2e39e906abe,Mamão,0,Coopebraz,Samambaia,4
93892cfa-71dc-4138-9d65-013d603c7ba8,Atemóia,0,Coopbrasil,Recanto das Emas,3
78d65207-bf3c-451a-b68c-b0fafd14dbfc,Quiabo,1,Agrifam,Santa Maria,2
80edcb46-367b-4a8d-bd79-dfd005d3d336,Pimentão,0,Aspronte,Recanto das Emas,5
115cfec2-70f2-42bc-b614-af2e1285b587,Mandioca,1,Agrifam,Taguatinga,2
11c96fe9-5c7f-4509-bc80-799caf78f693,Uva,0,Asproc,Paranoá,1
4e3cd385-e637-4352-b767-57ae2cb2daed,Repolho,0,Coopbrasil,Recanto das Emas,1
20dfd040-dcbb-4136-96e1-16f8df9b8bb8,Agrião,1,Asproc,Planaltina,5
7e37362e-28e6-45da-8cad-0de5d7d156ab,Chuchu,1,Asphor,Gama,2
b9ec92fd-3bc2-4459-a0a0-16c7fd1c34c9,Pepino,1,Coopbrasil,Samambaia,5
50fd68dc-3fca-4840-84a4-c8090f73e41c,Goiaba,1,Agrifam,Santa Maria,4
ca39e53f-8435-4d87-a0e9-51c6eca17eb0,Goiaba,1,Agrifam,Taguatinga,4
25635fbb-c151-48ad-9002-d1f09922819e,Quiabo,1,Aspaf,Guará,2
0c7e0725-38a3-41c9-a7dd-090f3413d5ed,Jiló,1,Coopbrasil,Samambaia,4
a477e0ca-1631-480a-b2b3-9cc08752d9ec,Tangerina,1,Asproc,Paranoá,1
d485e4df-1063-4930-a32b-1a48d45f4aeb,Pepino,0,Amista,Santa Maria,4
17996c7c-042c-4b06-ae4c-69591b1bf9fd,Brócolis,0,Prorural,Plano Piloto,5
524fcb3e-1500-4588-a4f6-4851aad1a35b,Uva,1,Coopbrasil,Recanto das Emas,4
909b4f34-d8fc-4352-a15f-16ee87fef74a,Agrião,1,Aspronte,Recanto das Emas,2
a25caf2a-f170-46fe-868e-e43a29679c12,Coco,1,Cooperbrasília,São Sebastião,1
fc5bb508-caa1-4b02-817a-b8d92e986aa1,Alface,0,Aspaf,Guará,4
db426ff0-c11f-477c-af1b-a2a4e1ea1749,Manga,1,Agrifam,Gama,2
44de2aaa-87cd-452d-b7f5-8d5129143583,Cenoura,1,Agrifam,Santa Maria,4
afbfcf76-a282-42aa-b5b7-5344cfcd4736,Alface,1,Coopbrasil,Gama,3
bb43eb0f-2845-43f7-84b6-1d3844715198,Coco,0,Coopbrasil,Gama,5
c1289b55-de5e-41ae-b89f-92a1ae72e514,Limão,1,Prorural,Paranoá,2
1eea3a32-52da-4456-83de-e5e3b1c6182f,Cebola,0,Asproc,Planaltina,3
6390e6fa-3fb3-4be5-8ea3-992c863a7924,Beterraba,0,Agrifam,Santa Maria,1
80edcb46-367b-4a8d-bd79-dfd005d3d336,Pitaia,1,Cooper-mista,Planaltina,3
98550235-56f7-430a-83d3-e7fe833ea361,Tomate,0,Cooperbrasília,São Sebastião,5
28eabc64-8f68-40b5-8a7a-5b51a84a38be,Cebola,1,Coopbrasil,Ceilândia,4
53ecfd98-d416-4c6d-9709-bef6d8552a60,Uva,0,Coopebraz,Brazlândia,1
66f0e5c2-a2d7-436b-b332-4a96abc6a505,Mamão,0,Coopbrasil,Brazlândia,2
80003f14-3df6-4afd-9eb6-e9859b5e6667,Abóbora,1,Coopbrasil,Samambaia,4
181efc1a-7ede-49ce-aace-7d405f51c3c0,Batata,0,Cooperbrasília,São Sebastião,1
a59898b8-b79b-4529-8e25-4930833dda88,Alface,0,Cooper-Horti,Paranoá,2
be046aac-41b1-4d1f-b978-c201282f64cd,Berinjela,1,Coopebraz,Taguatinga,4
3f75ed74-9db5-4055-a15e-de24b5f94310,Pimentão,1,Cooperbrasília,São Sebastião,3
8e687d46-d0d0-4be0-b3c0-1b49d114743f,Uva,0,Coopebraz,Samambaia,2
3a2bcc7c-2273-4592-9ff5-6c3a317fc7e4,Jiló,0,Asphor,Santa Maria,1
7ba19c7a-7b82-4d2c-b7aa-ac5f199399ac,Graviola,1,Agrifam,Gama,1
3ae9fc70-dcdc-48f5-a7f0-494a5c571f10,Gengibre,1,Coopebraz,Recanto das Emas,4
60138316-e917-44a5-9ff2-3b4d612cde00,Couve,1,Coopbrasil,Gama,2
464a2e0d-0940-4074-bc23-18f0a86fc5bd,Repolho,0,Coopbrasil,Ceilândia,5
53d11eca-c6af-4719-ba3b-fa8736f876c5,Repolho,0,Cooperbrasília,São Sebastião,5
3e803e32-43b7-4230-8d7c-1f24024d8dcd,Lichia,1,Cooper-mista,Planaltina,2
e696e54f-e6c2-473f-bde6-50267e337967,Gengibre,0,Asphor,Gama,3
49d78b8c-c970-4984-aee9-c37ad20d5599,Quiabo,0,Prorural,Paranoá,3
0e98798b-21f7-4213-8fcb-e2a82f58d36a,Mamão,0,Coopbrasil,Planaltina,1
52ecb030-494d-4fc0-971f-e48891d31cfa,Tangerina,0,AsSpag,Brazlândia,5
74e76491-604f-4b12-a8bb-75848852baab,Pepino,0,Aspaf,Núcleo Bandeirante,3
a4fb724a-f195-4f7d-9971-e7bf1847d80a,Cenoura,1,Aspaf,Núcleo Bandeirante,4
39bb23b9-f8da-48ec-a0a4-0fed8256cb3c,Batata,0,Aspaf,Guará,1
53fa9237-533c-4cac-9574-24ff5830c45c,Mandioca,0,Prorural,Paranoá,3
56880411-bdb9-4ede-bbe4-7bfb9efae953,Atemóia,0,Asphor,Gama,2
74a9b8c9-f207-435c-ac89-55bd17ef5d5a,Mandioca,1,Cooper-mista,Planaltina,1
113dc16a-1ff1-4ede-9977-08c410f5ae42,Mamão,0,Rede Terra,Santa Maria,5
d0b7c81d-f5f6-411a-9344-65e70a2a66b7,Mandioca,1,Coopbrasil,Recanto das Emas,1
39ab1d76-05e8-4fb4-8a72-9d8a00f288bd,Couve,1,Asproc,Ceilândia,5
a02698d8-e343-49c2-8b2a-d29c98e48951,Cenoura,0,Asproc,Ceilândia,5
11e29845-2cbf-437d-ab1f-409f4326deb2,Cajamanga,1,Astraf,Guará,4
fa6e958c-2dbe-4c87-a146-8ed20c62ac3e,Coco,0,Coopbrasil,Núcleo Bandeirante,4
479f65a3-17b4-4d72-a9e7-fe90844f7bcc,Mamão,1,Asphor,Gama,5
6e7278a4-6617-4f72-8ab9-5d5ce2215a30,Beterraba,0,Astraf,Guará,2
7df76647-023b-4216-80f7-fae30e17ac95,Abacate,0,Rede Terra,Santa Maria,5
79758ccb-6bf7-4df3-a20b-282759ec0c36,Jiló,0,Coopbrasil,Samambaia,1
7169f24c-84ac-457a-97ee-a6256a9db839,Cenoura,1,Cooperbrasília,Sobradinho,5
9ff8031e-7116-4149-8c83-dd2cca986fbd,Banana,1,Coopebraz,Brazlândia,3
c1b36b92-6691-42fc-8c3d-08a9d6fc5b16,Pepino,1,Asphor,Plano Piloto,3
12d96b88-c892-4947-9016-866134e71a1c,Jiló,0,Coopbrasil,Samambaia,3
547a28f8-0321-4b14-b65a-07a67ac732d6,Cenoura,1,Aspaf,Guará,1
7c561a9d-9d82-4268-bd3c-0c9b6b0475f3,Agrião,0,Aspronte,Ceilândia,3
20d5e41a-0e54-47b4-b0c8-83f471082043,Goiaba,0,Aspaf,Plano Piloto,5
e3777d3a-3c1d-4d64-be7d-8688bfbcab09,Limão,1,Coopebraz,Recanto das Emas,2
9620b58b-1db1-4c83-aff7-b24f63e3b065,Brócolis,1,Aspronte,Recanto das Emas,2
efa69cc6-ef59-461c-9e68-99f0415846ed,Berinjela,1,Agrifam,Santa Maria,4
3e33307a-050d-41f4-a1f6-becad9b49481,Goiaba,1,Coopbrasil,Núcleo Bandeirante,3
da3f2414-8384-4c5e-a6a5-3a89633a34d2,Pitaia,0,Coopbrasil,Gama,2
ec602f15-eef3-4e4a-b760-747d28272b93,Repolho,0,Coopebraz,Recanto das Emas,4
03de6300-e44a-46d2-8e95-958427d4d7a6,Mamão,1,Cooperbrasília,Sobradinho,5
5fab4675-253a-44a2-a034-f3d106103b12,Cebola,1,Aspronte,Recanto das Emas,5
aab632d9-6b75-4b1f-9c92-2f22edda3185,Cenoura,0,Cooper-mista,Planaltina,2
42679f6c-a935-46cf-8456-03df5e41ff6c,Goiaba,0,Afeca,São Sebastião,2
bc4e9e69-9bd9-46f6-a1cc-c020d5aa2736,Manga,0,Agrifam,Santa Maria,5
e54afcb1-43d0-48d5-a15f-2d979a982e06,Couve,0,Cooperbrasília,São Sebastião,1
fa08eeec-1652-4977-9568-52c5ce3a56bb,Limão,1,Agrifam,Taguatinga,5
ac0fb4ee-c897-44d7-8b8a-0763a4e0861b,Tangerina,1,Coopbrasil,Ceilândia,3
beda3d2c-2ddd-44e9-885e-43890001d232,Tomate,1,Cooper-mista,Planaltina,5
6aed964c-7c48-4b22-bc2e-b9f297a6fa7f,Batata,1,Coopebraz,Taguatinga,1
c8c5ff8e-98bd-453f-a1ce-6af9b6a370ba,Chuchu,1,Cootaquara,Ceilândia,5
7e79222b-0d14-445a-bf44-4d89630b8297,Agrião,1,Asphor,Gama,5
449011fa-f273-44b3-8d89-485e4e3c18e2,Quiabo,0,AsSpag,Brazlândia,3
e156b98b-6586-4f6a-8d44-4ec008724448,Chuchu,0,Astraf,Guará,4
53d11eca-c6af-4719-ba3b-fa8736f876c5,Chuchu,0,Aspronte,Ceilândia,4
ed2c9508-4105-4319-879c-25d95c7d34ec,Berinjela,1,Asproc,Planaltina,1
4b663e47-e655-43be-ab7f-1c9250bd5eb6,Batata,1,Coopebraz,Samambaia,4
90e88fd9-6e24-4132-abd5-80a8492d65fb,Maracujá,1,Aspronte,Recanto das Emas,1
a0bb1652-31fb-47f7-89d3-cd2b2e003bdf,Banana,0,Agrifam,Taguatinga,5
feb6d169-9017-403a-a676-eed1ea0de3d3,Uva,0,Asphor,Santa Maria,2
f6f035a9-bd7c-484f-8b0c-620dc90b4bf0,Atemóia,1,Asproc,Samambaia,5
2cece47e-1f1a-4bd1-9247-8f26692791c3,Banana,0,Coopbrasil,Gama,3
41ec238c-f65a-49c1-a064-7efac47b2dab,Banana,0,Amista,Santa Maria,2
934257b5-1b56-46ad-8a93-b758a57e7cad,Brócolis,1,Afeca,São Sebastião,1
117901d1-1870-4cd6-b51f-d6d7ed9f5ca1,Brócolis,0,Coopbrasil,Núcleo Bandeirante,2
1c441812-d318-4be8-8eab-4695b306e559,Abacate,0,Asproc,Samambaia,4
28a133a9-f255-499b-8a4b-02db7a4f14a0,Pimentão,0,Asproc,Planaltina,2
e696e54f-e6c2-473f-bde6-50267e337967,Quiabo,1,Aspaf,Guará,4
ee2dd539-47af-4e0d-a94f-5fba39c8b78b,Lichia,0,Agrifam,Santa Maria,2
60b9287a-7260-4d01-b023-fc400b7981a6,Cebola,0,Coopebraz,Brazlândia,3
0bd37826-04d9-4d39-83ea-b45d4c9e43e3,Tangerina,1,Cooper-mista,Planaltina,2
2d6322a1-e1b2-472f-b48c-9cf9bed8d536,Cebola,1,Asphor,Gama,2
ce476d33-c354-4538-b102-5aee778d388f,Tangerina,0,Cooper-Horti,Paranoá,1
5bc8a159-5359-44d5-9a7d-e8851cb9403c,Uva,0,Cooperbrasília,São Sebastião,5
59d4f2f2-b614-4748-b81d-9591075a7c84,Brócolis,0,Coopebraz,Recanto das Emas,1
37ffaf9b-5fe4-4976-9c05-9d4239e59f5f,Quiabo,0,Asproc,Paranoá,1
ef02d643-2a4a-42f5-8a7a-45365bff7bb6,Couve,0,Afeca,São Sebastião,2
90a599b9-f474-4b6f-a296-29a84c63d1da,Gengibre,0,Coopbrasil,Gama,2
62029218-d685-472f-8f2e-401c4bbcf354,Brócolis,0,Coopebraz,Brazlândia,2
066387fd-e70b-47fd-aeb4-614050215c08,Jiló,1,Asproc,Paranoá,4
efd731af-89c0-4ff7-b4a8-e137f0ae6f13,Goiaba,0,Aspaf,Núcleo Bandeirante,4
3f75ed74-9db5-4055-a15e-de24b5f94310,Brócolis,1,Aspaf,Guará,5
2bcf4c69-0c73-40e6-9213-915d562879f1,Berinjela,1,Aspaf,Plano Piloto,4
6924f450-9e19-4c48-b18e-d583d08f3d08,Uva,1,Coopbrasil,Samambaia,3
dffc492f-8445-4b9a-b032-692ea177466d,Mamão,0,Asproc,Ceilândia,2
03bd1ef9-432a-4796-b1b2-8e9f7829c51c,Lichia,1,Agrifam,Gama,1
318a54e6-6037-4da1-910b-774ddce756bc,Pitaia,1,Cooper-mista,Planaltina,5
85b13f59-1d45-4b89-b2e7-fc30aaceabca,Quiabo,0,Asproc,Planaltina,1
aa5f296c-ae63-4b04-9f5d-af86cb1a4e9d,Tomate,1,Coopbrasil,Ceilândia,2
046decfe-2542-4c00-921f-740241eff889,Gengibre,0,Asproc,Planaltina,4
50940142-6280-434a-b80d-3632a42625ba,Cajamanga,1,Rede Terra,Santa Maria,3
e7c6c98b-0d33-4463-90d1-38b941850fbb,Abacate,0,Coopebraz,Taguatinga,2
b5b87f50-4dcb-45d6-8112-6ede42c56830,Cajamanga,0,Rede Terra,Santa Maria,3
5b77d1ea-1008-4f74-a6db-500d4a2b167c,Repolho,0,Coopebraz,Recanto das Emas,3
366149f0-fb70-4fc2-bd40-5e72d4d4a2db,Gengibre,1,Rede Terra,Santa Maria,1
df119a27-8643-467d-8d0c-19b8c27f738d,Couve,1,Prorural,Paranoá,1
4b8fcfe9-9bd1-4a46-8f7e-96b164460209,Jiló,1,Astraf,Guará,5
fc925def-1942-4ecb-88ea-078a079dc39f,Alface,0,Astraf,Guará,3
18ef1539-f8b5-4f92-a30d-1889e3947f03,Mamão,1,Aspaf,Plano Piloto,4
6c4e9de6-42e8-4a15-a8d5-91c645b64e6a,Uva,0,Cooper-mista,Planaltina,5
990d7cd0-eeee-443c-83af-416fba8914a2,Coco,0,Coopbrasil,Ceilândia,1
4978b3fe-afc1-4ba8-802b-c18287e0441d,Quiabo,0,Asproc,Paranoá,2
5e850560-d114-48ab-ab07-31f403bd246c,Agrião,0,Cooperbrasília,São Sebastião,4
46affb3c-8190-41b4-9b26-52726d201370,Cenoura,1,Coopebraz,Recanto das Emas,5
e04100a1-1fa8-4b40-a0e5-4ea15afd7015,Maracujá,0,Agrifam,Taguatinga,1
4810cbfb-1edf-402a-ae72-fdf9955eb6d4,Mandioca,0,Asproc,Planaltina,4
ac413e4c-f2f2-4fce-808f-ade5a4aaa9ec,Banana,0,Asproc,Samambaia,3
7be9f0a3-c0e6-4546-ad98-ed8654d1c37d,Brócolis,1,Asproc,Recanto das Emas,4
f9b98411-62ca-42fe-a339-b5c17622fae6,Graviola,0,Coopbrasil,Brazlândia,3
0b581602-bfb3-4800-9549-bc84b753528b,Gengibre,0,Coopbrasil,Gama,3
18ef1539-f8b5-4f92-a30d-1889e3947f03,Quiabo,1,Coopbrasil,Gama,5
df22138e-d035-48d1-8449-1647406153e6,Brócolis,1,Coopbrasil,Samambaia,4
fe4703f0-bec1-4c15-a21f-76dfbfb1917b,Tangerina,1,Coopbrasil,Recanto das Emas,2
b9942602-8cf4-452d-bdaf-ef1620380ec9,Lichia,0,Coopbrasil,Samambaia,2
2b7ccff0-bb57-4fa9-8707-3e894e39708e,Banana,1,AsSpag,Brazlândia,1
fce32f6b-7be6-4278-b04b-7455146fbd93,Jiló,1,Asphor,Santa Maria,2
17df160e-1c54-43ba-b2eb-e4982a7e6654,Brócolis,1,Coopbrasil,Gama,5
7fa7d2b9-2c94-4a02-876a-52e08fdf9646,Graviola,0,Prorural,Plano Piloto,5
a2355484-76c0-42d7-a6df-a9afa9a8ca69,Quiabo,0,Coopbrasil,Recanto das Emas,1
8002f6bd-9871-4cef-8ba8-52f5f3757a8e,Mandioca,1,Rede Terra,Santa Maria,2
767e441e-fcf7-40bf-bbbc-1fcad152247d,Chuchu,0,Aspronte,Ceilândia,2
f6f035a9-bd7c-484f-8b0c-620dc90b4bf0,Beterraba,1,Coopbrasil,Samambaia,5
a33c8058-f610-46f3-945f-6b0b020dbe84,Cebola,1,Aspaf,Plano Piloto,4
63502524-8575-4e80-98cf-3860b383b3f8,Cajamanga,1,Asproc,Recanto das Emas,4
02e4ba2e-b766-44c7-9018-ddae52b42755,Cenoura,1,Asphor,Gama,2
0e6e3fc7-a4d0-4036-830d-cae6015333ef,Quiabo,0,Agrifam,Gama,2
5710d778-fdb0-4706-9924-b772b6877952,Tomate,1,Coopbrasil,Núcleo Bandeirante,1
025da8a7-7d04-49ca-9b22-f8a60af80ecc,Beterraba,0,Coopbrasil,Núcleo Bandeirante,3
19f30988-fdf5-41cf-94bf-1edba342c056,Cenoura,1,Cooperbrasília,Sobradinho,2
4cd72e6d-c710-4a26-9fe8-0fccf55f1873,Atemóia,0,Amista,Santa Maria,3
1688654f-1615-4795-8d71-cf82a044217e,Manga,1,Prorural,Plano Piloto,2
372c9226-8a79-4ad6-a502-73264c23cbf9,Goiaba,0,Coopebraz,Samambaia,3
7ef3cd4e-6786-4c4f-aaa0-1665dbba3b70,Mamão,0,Cooper-mista,Planaltina,1
c530cd27-dd45-4821-b459-249e18493d5d,Tomate,0,Cooper-Horti,Paranoá,1
144c71ad-291c-4bad-9752-8579da168212,Chuchu,0,Astraf,Guará,3
74e76491-604f-4b12-a8bb-75848852baab,Manga,0,Asproc,Samambaia,5
9bb8c3d1-a2a8-47af-835b-859860e57433,Cenoura,0,Agrifam,Gama,4
31124023-8716-4bcf-aac7-16f24c60a88e,Brócolis,0,Aspronte,Ceilândia,4
d3a987fa-05af-4546-b34a-d37e75c536cd,Berinjela,0,Coopebraz,Samambaia,3
b836419c-8305-4b7a-9a8b-77833596f8b7,Brócolis,1,Agrifam,Santa Maria,5
aba93dd1-6009-4c12-98ad-3749f982f166,Cebola,1,Agrifam,Gama,5
1d655691-855f-4595-9532-1dd929cb4fe9,Lichia,1,Cooper-mista,Planaltina,1
902f9358-380a-4e09-8fe8-80264f5fca87,Beterraba,1,Amista,Santa Maria,2
01ecd4c8-65ad-4a1f-a515-7e64c4c768d1,Abacate,1,Aspaf,Núcleo Bandeirante,3
fc86426a-30c9-4ff7-b341-8379b7624d31,Brócolis,0,Cooper-Horti,Paranoá,5
38cc3fc9-5c88-4a66-a214-69522e86e2b4,Coco,1,Aspaf,Plano Piloto,3
c00565d0-ee15-4eb2-b479-8f669716a6a0,Jiló,1,Coopebraz,Recanto das Emas,1
1f174aa2-2196-41c4-89c8-d162f48f4bf0,Pitaia,0,Aspaf,Guará,5
2b993a71-0cd7-43d7-8e53-edd2e6f103c9,Tomate,0,Coopebraz,Brazlândia,1
0ddc6570-1219-49d6-9312-690bfd86a2e7,Mandioca,1,Asproc,Samambaia,3
e6cdf62d-558a-403e-9aa6-7ace1a2bd96c,Tangerina,1,Coopbrasil,Brazlândia,3
63acecce-9bde-41ac-9224-ef18dfa59a61,Uva,0,Rede Terra,Santa Maria,5
5fa84e19-d663-46aa-ae6b-a8dff2f0c5d9,Gengibre,1,Coopbrasil,Núcleo Bandeirante,3
54652735-4589-40cb-ae7d-2713ba9a1bca,Uva,1,Coopbrasil,Brazlândia,3
8ee0e3a7-8642-4ae5-acb5-63e5309690d4,Couve,0,Cooperbrasília,São Sebastião,4
84c662f9-9185-4197-803b-55a3eed911e2,Tangerina,1,Coopebraz,Samambaia,2
1f1747f9-2832-452a-b61b-e3e4673f2bf8,Mandioca,0,Coopbrasil,Planaltina,1
4482a1b0-c12e-4858-a62d-dcf5e0d4c0ca,Atemóia,0,Afeca,São Sebastião,4
7872d582-edd1-4b9a-a0ac-dab42752af35,Abacate,1,Cootaquara,Ceilândia,4
328dd66c-e326-484e-8b81-d4e5048afb86,Cajamanga,0,Coopbrasil,Planaltina,3
52de800a-2a81-41c7-a0b6-c36bd0616ee8,Manga,0,Aspaf,Plano Piloto,5
cf75490d-0df3-4e2b-b827-2f0a34652368,Tomate,1,Coopebraz,Brazlândia,2
05cdc25e-7ebe-4f38-b746-168722d01f38,Morango,1,Asproc,Recanto das Emas,2
ebf6f061-e695-4bdf-a297-996fa6ed8cc7,Uva,0,Aspaf,Guará,1
318a54e6-6037-4da1-910b-774ddce756bc,Agrião,0,Aspronte,Ceilândia,3
6e513378-6d77-49d8-b641-5a2ff1d12406,Quiabo,0,Cooper-mista,Planaltina,2
3d18f25b-00dc-4e84-bac3-888d841f792a,Limão,0,Aspronte,Ceilândia,2
1380bab0-241b-4ddd-b336-aaa397807497,Uva,0,AsSpag,Brazlândia,3
3e7bf319-310e-471c-9070-1012baefc0ff,Cajamanga,0,Asphor,Plano Piloto,2
4974bfcd-ee93-40c8-81df-b789f5f94aa9,Tangerina,0,Cooperbrasília,Sobradinho,1
0fb469fc-2b74-4e49-b63c-d3b7950dcf62,Lichia,0,Coopbrasil,Planaltina,1
6cfb2b9d-ea2b-43fb-959d-d13b2919beb8,Coco,0,Prorural,Paranoá,2
4701104a-aac6-498e-96a0-34d8885c63bb,Cenoura,1,Asproc,Planaltina,3
e6ea2423-ac31-4e24-bbe8-f3619d1050f5,Atemóia,0,Coopebraz,Brazlândia,3
275a21e2-7273-4862-b4b5-cb0a53661181,Abacate,0,Asphor,Santa Maria,5
466a6c70-f4eb-4912-9c19-7e80f9ec65a5,Repolho,0,Asphor,Santa Maria,1
0fb469fc-2b74-4e49-b63c-d3b7950dcf62,Manga,1,Agrifam,Taguatinga,4
244adb9d-1972-4e89-a541-e3ac9d02f4cf,Brócolis,0,Asproc,Planaltina,4
b3e5ead8-ad73-4811-8d1c-5b47cd5daef6,Graviola,0,Coopbrasil,Recanto das Emas,2
ac9972c5-17f3-4a14-b61e-00dd66955532,Tomate,1,Agrifam,Taguatinga,5
409d2bf6-82f9-4c39-917b-1b9489199d06,Couve,1,Asproc,Paranoá,5
dba429d8-0d07-45da-b5d9-91729766284a,Quiabo,0,Asproc,Paranoá,2
5c25e915-13fc-48c9-b817-67a18be2f881,Graviola,0,Asproc,Paranoá,4
503d6568-92db-4599-964d-33fef43916f7,Limão,0,Coopebraz,Samambaia,4
85362290-b7c1-4d5c-8c8f-8caf5183aa96,Pepino,1,Rede Terra,Santa Maria,3
378fa8fc-96ec-4530-9e07-8805bc28148e,Chuchu,1,Aspaf,Núcleo Bandeirante,4
d4efa848-5d7d-4404-ab0e-bd1383ad2039,Lichia,1,Asphor,Gama,3
fce32f6b-7be6-4278-b04b-7455146fbd93,Cajamanga,1,Asproc,Samambaia,2
6efc3897-80e0-40b1-a62c-e567a5ec0fb5,Goiaba,0,Asphor,Plano Piloto,1
50b30880-a64b-4a27-8b17-b0e0ab68c886,Limão,0,Coopebraz,Samambaia,2
6ead99f4-dd97-4175-9104-34fb7033a47a,Goiaba,1,Cooperbrasília,São Sebastião,2
944c8c7d-2737-49f8-91f0-d5b915cf6ec5,Uva,1,Asphor,Santa Maria,5
10790bfb-9256-416b-a192-4fd9baa4f8c9,Mandioca,1,Coopbrasil,Gama,2
8e7d865e-fe85-466c-98de-7dfdd39af63b,Quiabo,0,Amista,Santa Maria,1
8fed8a1b-c6eb-47b7-9e8f-6c045137397d,Beterraba,1,Afeca,São Sebastião,1
586b3781-4cde-4282-8488-3c3c674122b2,Pepino,1,Coopbrasil,Planaltina,3
c8815ab4-1551-4012-9c9b-48ff7407b5d8,Gengibre,1,Astraf,Guará,1
db59325a-4117-4501-9468-fbc53da0e255,Graviola,0,Coopbrasil,Recanto das Emas,3
87e858b3-197f-4eed-9f5d-b57ed9672329,Banana,1,Asproc,Planaltina,5
8d6f5dec-f75d-49d3-b76c-00b4f3f46d58,Abóbora,0,Aspaf,Guará,3
5026e6e0-b587-454f-a36f-a9345f0ca984,Jiló,0,Aspaf,Guará,4
00bd938a-21e3-47e0-b4d4-cfb109558554,Banana,0,Asproc,Planaltina,2
8b56eb43-627d-40de-b228-71f1a9f9ffbd,Alface,1,Coopbrasil,Samambaia,5
eb76f176-8a95-4042-b0ee-455106f3858f,Tomate,0,AsSpag,Brazlândia,5
cc1067d5-a0bd-4311-963c-dfba4aca7b23,Uva,0,Asphor,Santa Maria,1
483272ee-64f2-4060-bf2e-3126445a9469,Chuchu,1,Cooperbrasília,Sobradinho,4
